categories,name,reviews.rating,reviews.text,reviews.title,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,Tag_6,Wine & Spirits,Cocktail Mixers,Wine,Spirits,Meal Solutions,Drinks,Juice & Cider,Cocktail Mixes
"Food,Beverages,Beer, Wine & Spirits,Beer,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Soft Drinks",***Discontinued***Virgils BG19411 Virgils Root Beer - 6x,5.0,"This really is the best root beer I have ever tasted! I usually buy it in our grocery store (about 4.50 per four pack), but it's sold out a lot! The ingredients are clean and natural, while most of the other root beers have junk ingredients, caramel color. I quit drinking traditional sodas years ago, because of the nasty ingredients and taste. Virgil's is absolute heaven in a root beer float. Virgil's root beer is micro brewed, smooth and creamy and I am addicted to it, I think. It's worth every penny.Description and ingredients:Virgils is a superb blend of spices and herbs gathered from the world over anise, licorice, vanilla (bourbon), cinnamon, clove, wintergreen, sweet birch, molasses, nutmeg, pimento berry oil, balsam oil and cassia oil.Ingredients: Purified carbonated water, unbleached cane sugar, caramelized unrefined cane sugar, citric acid, herbs and spices! Gluten Free. No Preservatives, No Caffeine, No GMOs, and No artificial anything!","Heavenly root beer! Clean ingredients, non gmo!",Food,Beverages,Beer,Wine & Spirits,Beer,Grocery & Gourmet Food,1,0,1,1,0,1,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Soft Drinks",***Discontinued***Virgils BG19411 Virgils Root Beer - 6x,4.0,"Virgils Natural Micro Brewed Rootbeer Soda, 12 Ounce -- 24 per case, from Virgils Rootbeer.I have mixed feelings about Virgil's Rootbeer. To start with, the root and bark of the Sassafras tree are no longer used, as they cause cancer and liver damage. The Sarsaparilla vine used to be used, but nowadays, most root beers use an artificial sarsaparilla flavor. Virgil's is naturally brewed from Sweet Birch, and a lot of other natural flavors. The licorice does not improve it, it contains too much sugar, and it is packaged in a breakable glass bottle. Processed food makers in general use far too much sugar and salt than is good for us. Virgil's RootBeer is natural and definitely different, but as a root beer, I can only give it three and a half Amazon stars, rounded off to four stars, as Amazon requires ratings to be in whole numbers.The Nutrition Facts, and Ingredients, as listed on the bottle:Nutrition Facts:Serving size: 12 oz. (355mL).Amount Per Serving:Calories 160.Total Fat 0g.Sodium 0g.Total Carbohydrate 42g (Sugars 42g).Protein 0g.Ingredients:Purified carbonated water, unbleached cane sugar, caramelized unrefined cane sugar, herbs, spices and citric acid.Also listed ingredients: Anise, Licorice, Vanilla (Bourbon), Cinnamon, Clove, Wintergreen, Sweet Birch, Molasses, Nutmeg, Pimento Berry Oil, Balsam Oil and Oil of Cassia.CONTAINS NO PRESERVATIVES OR CAFFEINE. ALL NATURAL. GLUTEN FREE.Sold by Please and Thank You LLC.Made by REED'S Inc., 13000 South Spring Street, LA, CA 90061 phone: 1.800.99.REEDS (1.800.997.3337) NYSE: REED web: Virgils.com single container UPC Code: 0 90341 12121 2 Made in CA, USA.","Very Good, But Needs A Few Changes.",Food,Beverages,Beer,Wine & Spirits,Beer,Grocery & Gourmet Food,1,0,1,1,0,1,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Soft Drinks",***Discontinued***Virgils BG19411 Virgils Root Beer - 6x,5.0,Found this in a health food store and my son and I LOVED it! It is THE BEST tasting and healthy root beer ever! I am giving this as gifts to friends and family.,The BEST root beer ever.,Food,Beverages,Beer,Wine & Spirits,Beer,Grocery & Gourmet Food,1,0,1,1,0,1,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer","Trouble Brewing Variety Pack, 12 fl oz",5.0,"I only stumbled upon this after reading it's apparently created by Walmart, it's a private label brand from what I read, not sure how true that is, but the taste was good all throughout, but I still have 2 or 3 left in the case to try, at a little less than a dollar per can, the price can't be beat, if you want to try something different lol....",Good craft beer at a reasonable price!,Food,Beverages,Beer,Wine & Spirits,Beer,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Spirits","Hornitos Plata Tequila, 1.75 L",5.0,need salt or a lime but the addition of it makes it even better...,Tequillas,Food,Beverages,Beer,Wine & Spirits,Spirits,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Spirits","Hornitos Plata Tequila, 1.75 L",5.0,drink,Plata,Food,Beverages,Beer,Wine & Spirits,Spirits,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Spirits","Hornitos Plata Tequila, 1.75 L",5.0,Very good flavor without a over powering finish.. Never need salt or a lime but the addition of it makes it even better...one of my favorite silver tequilas,good tequila for a fair price,Food,Beverages,Beer,Wine & Spirits,Spirits,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Spirits","Hornitos Plata Tequila, 1.75 L",5.0,Use for shots.,Would buy again,Food,Beverages,Beer,Wine & Spirits,Spirits,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Spirits","Hornitos Plata Tequila, 1.75 L",5.0,This is hands down my favorite tequila. Amazing taste at an amazing price. No lime salt needed.,Love me some Hornitos!,Food,Beverages,Beer,Wine & Spirits,Spirits,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Wine","Stella Rosa Moscato Wine, 750 mL",5.0,"I absolutely love this wine. With Moscato D'Asti being my favorite, I have tried several brands. Stella Rosa is my absolute favorite. I won't try any others. It's crisp and sweet with no icky aftertaste. I love it!",Stella Rosa Moscato D'Asti is the best white wine,Food,Beverages,Beer,Wine & Spirits,Wine,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Wine","Stella Rosa Moscato Wine, 750 mL",5.0,Very good sweet moscato,Yummy,Food,Beverages,Beer,Wine & Spirits,Wine,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer","Budweiser Lager Beer, 16 fl oz",5.0,tasted great twist OFF cap may easy to me If you put it down so it was knock down It Would Not Spill Out If You Have cap On Good a Very Good Idea Very Good Buy I Understood Some Towards Contributions Go Towards Veterans,Good tasting,Food,Beverages,Beer,Wine & Spirits,Beer,,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Wine, Beer and Beverage Fridges,Business & Industrial,Restaurant & Catering,Bar & Beverage Equipment,Kegerator, Direct Draw Coolers,Draft Beer Dispensing,Empty Kegs",Beer Keg Cooling Blanket - PBICEKEGIP,5.0,,Lasts a good 12 hours,Food,Beverages,Beer,Wine & Spirits,Wine,Beer and Beverage Fridges,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers","Master of Mixes Cocktail Essentials Lime Juice, 375 ML ()",5.0,"For those of you who want to enjoy a nice beverage that is not as sweet, try this mix. My husband has been purchasing this for some time now. Added to that, we pay the 50 yearly one time purchase to have future items from Walmart shipped to your home free. So worth the cost.",Not As Sweet,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers",Urban Moonshine - Organic Bitters Original - 2 oz.,3.0,This product seems to help my liver if I take it before eating.,,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers",Urban Moonshine - Organic Bitters Original - 2 oz.,5.0,"Very happy to get more bitters in my diet, and they are organic!",,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,2.0,this didn't taste like olive juice from an actual jar of olives. it tasted a bit sweeter or like it was synthetic. i wouldn't recommend.,"functional, but not great",Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,3.0,"I really like this product - it's the best out there. However, the combination of the occasional bad (mold) bottle, and the glass breakage/leaking, for the price point it's not worth the hassle. If I can buy it locally I will, otherwise I have to give up on Dirty Sue :-(",Best product I won't buy online again,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,Way better then using juice from the olives. Best martinis i have made yet.,A must buy.,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,4.0,Great addition to my martini Monday . . .,Never enough brine in the olive jar. . .,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,Absolutely perfect. Will reorder often.,This stuff is the goods!,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,Really good stuff!!,Makes a delicious martini,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,4.0,"Hubby says it's ok, but he prefers the olive juice in a jar of olives.",Four Stars,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,Great for bloody mary's!,Buy this for your bloody mary's!,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,great stuff!,Five Stars,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,4.0,Very satisfied,Four Stars,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,,I cant even drink a dirty martini anymore if I dont have Dirty Sue. I use a shot of it in Bloody Mary's too. There is no comparison to the juice found in olive jars... this stuff is like the top-shelf of olive brine. I highly recommend it!,This stuff rocks!,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,,"I like martinis about as dirty as they can come. This stuff is just the bomb! It's so much more flavorful than any olive juice I've tasted from olives in a jar. It's full bodied, not just briny.Go ahead.... you're DEFINITELY worth it.!",Slurp.... aaaaaaahhhhhhh,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,,This is just what I have been looking for..as a lover of a good strong dirty martini I am known for having a refer full of juiceless olive jars. Dirty Sue was truly a find. I keep plenty of it stocked enough to share with my fiends and even those mere acquaintances that stop by.,Mixer Madness,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,,"Delicious. I recently went through a dirty martini phase and was frustrated with the inconsistent quality of my drinks. Some were fabulous while others tasted outright disgusting. A waste of precious quality vodka. I quickly figured out that for me, only salt brines will do. No vinegar.I was discarding a lot of expensive olives for the sake of a few drinks and thought surely there must be a source for brine only. I read reviews and ingredient lists until finding Dirty Sue. This product ain't cheap (it's salt water after all) but I was not disappointed. Like I said before, NO VINEGAR. I'm very pleased. Will be purchasing several bottles for Christmas and pairing them with a nice Vodka as gifts.",Yum.,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,,"If you want to make a good dirty martini, this is the stuff that is going to help you. It is the only Olive Juice my husband will take in his martinis and really the only one we ever have on hand always. Because we do entertain a lot, this gets bought often and is enjoyed by all.",Awesome stuff,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,,I have been a dirty martini drinker for years and I've never been able to find a good olive juice. Other brands claim to be 100 olive juice and they are really just glorified salt water. Dirty Sue is pure olive juice in a bottle. Or should I say pure magic in a bottle. I have a bottle of Dirty Sue in my fridge and a bottle of Ketel One in my freezer and I am a happy man.,Best I've tried!,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,,"If you like dirty martini's, this is the only way to go! The tasteis outta this world and it's a superior juice than the stuff thatcomes in olive jars to preserve the olives. Ask for it at your local bar!!",AMAZING!!!,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,,"This product is great! I am a general manager at an upscale restaurant in Hollywood, CA and I was tired of having my bartenders taking the time to drain the brine out of jars of olives. It's a huge waste of time, and the olives when separated from the brine dry out almost immediately. Once I discovered Dirty Sue, not only did it fix these problems, but it allows me to offer my guests a much higher quality of olive juice. Let's face it, if a patron is going to order a high end gin or vodka martini, why would they want a sub par ingredient mixed with it",Why couldn't I have thought of this!,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,3.0,It's a little too dirty but we used the whole bottle in a couple of weeks.,If you really like 'em dirty...,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,"Very tasty. Just the mix I was looking for, good quality.","High quality, very good taste. Excellence martini mix.",Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,"We have used other martini mixes, but this one is definitely the best. With a good vodka, the drinks are so smooth not bitter.",Best martinit mix!!!,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,"Very, Very Good",Five Stars,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,Love this for my dirty martinis. The taste is very good.,Very good taste,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,Great addition to dirty martinis,Five Stars,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,Above and beyond!,Terrific!,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,Super good!!!,Dirty Sue Martini Mix,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Cocktail Mixers,Martini,Grocery & Gourmet Food,Bottled Beverages, Water & Drink Mixes,Olives",Dirty Sue Premium Olive Brine Juice Martini Mix - 375 ml,5.0,"I like martinis about as dirty as they can come. This stuff is just the bomb! It's so much more flavorful than any olive juice I've tasted from olives in a jar. It's full bodied, not just briny.Go ahead.... you're DEFINITELY worth it.!",Slurp.... aaaaaaahhhhhhh,Food,Beverages,Beer,Wine & Spirits,Cocktail Mixers,Martini,1,1,1,1,0,0,0,0
